"TXPID","ENTREZID","GENEBANKID","GENENAME","logFC","logCPM","F","PValue","FDR"
"RockDoveHPG_Transcript_74936",107051846,"XR_001463770.1","LOC107051846",107051846,-0.910095336166607,0.285701557240969,1.5748771070691,0.29545292628385,0.988695023645965
"RockDoveHPG_Transcript_15348",421281,"NM_001316891.1","annotated by transcript or proteomic data",421281,-0.249825331672409,9.35707767270713,1.1119687382502,0.29545627345479,0.988695023645965
"RockDoveHPG_Transcript_20629",395453,"XM_015293590.1","FGF18",395453,-0.337110928091529,3.34656651216568,1.11124706864052,0.295611750089619,0.988996156369832
"RockDoveHPG_Transcript_14976",107053211,"XM_015285354.1","unclassified transcription discrepancy",107053211,-0.173049149364959,6.47936979039554,1.10985708952479,0.295911507733128,0.989201223472653
"RockDoveHPG_Transcript_21744",395973,"NM_001293287.1","annotated by transcript or proteomic data",395973,0.383805500898792,3.11366721535879,1.10971713727094,0.295941711235675,0.989201223472653
"RockDoveHPG_Transcript_45893",100859381,"XM_004936303.2","LOC100859381",100859381,1.54006972380753,6.78677077916471,1.10992424981096,0.29597339092524,0.989201223472653
"RockDoveHPG_Transcript_11532",422193,"XM_015278391.1","DRP2",422193,-0.269638092550719,5.16982098091504,1.10917191928075,0.296059414609021,0.989201223472653
"RockDoveHPG_Transcript_17937",423192,"XM_015287222.1","ATG13",423192,-0.127028767531603,7.19708543244827,1.10911036494124,0.296072706983349,0.989201223472653
"RockDoveHPG_Transcript_4249",424385,"XM_004943185.2","SUCO",424385,-0.148378975586834,6.80699210685343,1.10910610724727,0.296073626441371,0.989201223472653
"RockDoveHPG_Transcript_13099",421127,"XM_015282664.1","LYN",421127,-0.26170852826765,4.93213282059661,1.1088378984944,0.296131554186192,0.989201223472653
"RockDoveHPG_Transcript_14220",417311,"XR_001469288.1","TMEM220",417311,0.260508467638027,3.55471037735092,1.10830342316303,0.296247034234357,0.989368136003374
"RockDoveHPG_Transcript_15989",374079,"NM_204236.1","annotated by transcript or proteomic data",374079,-0.13782489612523,6.45923686285954,1.1058248632325,0.2967833255567,0.990716422875133
"RockDoveHPG_Transcript_1387",421579,"XM_015284319.1","MAP3K4",421579,-0.183621500871065,6.0437214955497,1.10566321861931,0.296818344878508,0.990716422875133
"RockDoveHPG_Transcript_28086",419946,"XM_418067.4","RPRML",419946,-0.311319647188986,3.51102587915945,1.10552839594763,0.2968475575096,0.990716422875133
"RockDoveHPG_Transcript_83772",107051234,"XM_015274880.1","mRNA",107051234,-0.737439756988485,0.0368696541528696,1.10516315809052,0.296926714059432,0.99076165172902
"RockDoveHPG_Transcript_87",424039,"XM_015289223.1","PCNT",424039,-0.214987685193084,6.93892146421815,1.10459919313249,0.297048993999284,0.990950719544331
"RockDoveHPG_Transcript_35499",419817,"XM_015298899.1","C26H6ORF89",419817,0.202006653689463,5.40924541036414,1.10320752705324,0.297351018684199,0.991334133511995
"RockDoveHPG_Transcript_2216",430303,"XM_004941157.2","LOC430303",430303,-0.458092835432391,8.06820950054244,1.10353113341475,0.297352007339084,0.991334133511995
"RockDoveHPG_Transcript_12925",374071,"XR_001469910.1","KHDRBS1",374071,0.133176634970605,6.50233744660208,1.10316223663613,0.297360854509955,0.991334133511995
"RockDoveHPG_Transcript_1838",416470,"XR_001469036.1","TTYH3",416470,-0.172087541691635,6.97171771232858,1.10263197561899,0.297476044107352,0.99147420292051
"RockDoveHPG_Transcript_34363",100857779,"XM_015298434.1","PEAR1",100857779,0.448955573626611,2.85727800034985,1.10205946818447,0.297600476321856,0.99147420292051
"RockDoveHPG_Transcript_10975",395767,"NM_204927.2","annotated by transcript or proteomic data",395767,0.156528673407734,5.77101425167169,1.10198329372749,0.29761703765459,0.99147420292051
"RockDoveHPG_Transcript_4792",423487,"XM_015287837.1","PPP1R13B",423487,-0.261730395155432,6.72015314512854,1.10157275971777,0.297706755685022,0.99147420292051
"RockDoveHPG_Transcript_64586",423600,"NM_001031215.2","annotated by transcript or proteomic data",423600,-0.141605057417754,7.51381409594315,1.10127805742606,0.297770422445939,0.99147420292051
"RockDoveHPG_Transcript_55355",416600,"XM_015294220.1","ABCC6",416600,0.477768024787641,0.988178157203561,1.29583524209397,0.297890190833304,0.99147420292051
"RockDoveHPG_Transcript_28773",107052017,"XR_001464108.1","LOC107052017",107052017,-0.566276980410403,1.4636491860443,1.10071295596538,0.297893403163469,0.99147420292051
"RockDoveHPG_Transcript_18885",420535,"NM_001030972.1","annotated by transcript or proteomic data",420535,-0.248856447389826,5.8334551818941,1.10025842100428,0.297992369842736,0.99147420292051
"RockDoveHPG_Transcript_3855",421362,"XM_015283890.1","RPS6KC1",421362,-0.196882127176425,5.53202373453802,1.09952585997524,0.298151961936102,0.99147420292051
"RockDoveHPG_Transcript_10814",396343,"XM_015297526.1","SDC3",396343,-0.25152149429686,6.82294677974509,1.09943005030832,0.298172842800413,0.99147420292051
"RockDoveHPG_Transcript_40126",418533,"XM_416742.5","ABCG1",418533,-0.276659091415379,6.33264199437423,1.09939923277604,0.298180001014636,0.99147420292051
"RockDoveHPG_Transcript_7635",419485,"NM_001005618.1","annotated by transcript or proteomic data",419485,0.134807436448417,6.09140088484938,1.09934815833994,0.298190691939144,0.99147420292051
"RockDoveHPG_Transcript_179",100859701,"XM_004945099.2","RSPH10B",100859701,0.255430371202441,7.22617052536432,1.09819599205787,0.298442406703677,0.992092719797254
"RockDoveHPG_Transcript_41751",396282,"NM_205339.2","BCL2",396282,0.198748259245283,5.75401133933171,1.0975994356535,0.298572175917338,0.992305677971751
"RockDoveHPG_Transcript_37514",428374,"XM_015282933.1","PTDSS1",428374,-0.10920927227975,6.59197336124393,1.09675440269527,0.298756748282197,0.992700640826785
"RockDoveHPG_Transcript_10833",771074,"XM_001234375.3","TTPA",771074,0.279835077624175,4.07113671147055,1.09633716122497,0.298847937246729,0.992764908245239
"RockDoveHPG_Transcript_395",416950,"XM_015275322.1","SPECC1L",416950,-0.120963683372663,7.13289016277369,1.09606442286013,0.29890756441472,0.992764908245239
"RockDoveHPG_Transcript_65289",420387,"XM_418493.5","SEC22C",420387,0.17422429276649,4.95812467437789,1.09533501129776,0.299067107703063,0.993076398533785
"RockDoveHPG_Transcript_37561",107051507,"XM_015275087.1","mRNA",107051507,0.251626176007076,3.89903374866718,1.09360403707213,0.299446167087975,0.99411651250002
"RockDoveHPG_Transcript_16048",100857705,"XM_003642191.3","TCTN2",100857705,-0.284009624370031,5.89802713258796,1.09310670375616,0.299555632496804,0.994261354278403
"RockDoveHPG_Transcript_21524",417846,"NM_001012533.2","annotated by transcript or proteomic data",417846,-0.257705785124674,7.9017260523083,1.09223703903173,0.299745964551084,0.994674479597993
"RockDoveHPG_Transcript_48721",421665,"XM_419704.4","ZC2HC1B",421665,0.654125496862841,5.22885601147862,1.09484810225167,0.299835653102153,0.994753522220718
"RockDoveHPG_Transcript_46673",100858067,"XM_003643151.3","KCNA6",100858067,-0.450248616288701,3.59301658521327,1.09117526516533,0.299979093836172,0.995010822559603
"RockDoveHPG_Transcript_17032",395750,"XM_015290010.1","ETV6",395750,0.181394290074005,4.71163335539523,1.09069790514467,0.300083983050409,0.995140165135545
"RockDoveHPG_Transcript_24429",769533,"XM_015293400.1","ERC2",769533,-0.199809808344038,5.92857055528643,1.0903581476939,0.300158666386792,0.995154232455063
"RockDoveHPG_Transcript_3242",422898,"XM_015285900.1","LETM1",422898,-0.37995313577567,7.44347006876769,1.09009703584732,0.300286632173203,0.995154232455063
"RockDoveHPG_Transcript_79361",101752191,"XM_015272481.1","LOC101752191",101752191,-0.563388706569273,0.481793571223555,1.08963386714741,0.30031795432367,0.995154232455063
"RockDoveHPG_Transcript_12377",771616,"XM_015296429.1","ZNF512B",771616,0.203762926836294,4.58272030367646,1.08948000346185,0.300351807146747,0.995154232455063
"RockDoveHPG_Transcript_19560",418984,"NM_001006279.2","annotated by transcript or proteomic data",418984,-0.299661193323891,5.01332753927719,1.08818753370843,0.300636371299645,0.995738033504148
"RockDoveHPG_Transcript_49965",100858365,"XM_015300119.1","HAPLN4",100858365,-0.902864382598848,2.25943330495989,1.08805611116835,0.300665326464666,0.995738033504148
"RockDoveHPG_Transcript_30831",422946,"XM_015286048.1","ATRN",422946,-0.185685402871484,6.41841431214545,1.08778164371695,0.300725809218145,0.995738033504148
"RockDoveHPG_Transcript_53888",426773,"XM_424384.5","EIF4EBP1",426773,-0.220382029357611,6.06774828587338,1.08732032873035,0.3008275023208,0.995856409480209
"RockDoveHPG_Transcript_68302",107052845,"XR_001465591.1","LOC107052845",107052845,0.492181019777262,0.513555239507413,1.0863133821433,0.301049631815315,0.996373337645165
"RockDoveHPG_Transcript_10785",107051165,"XM_015274820.1","3811",107051165,0.327584537420496,4.25761827023122,1.08532513723614,0.301267844574081,0.996831715640341
"RockDoveHPG_Transcript_22682",425975,"XM_015298420.1","HAPLN2",425975,-0.834238505285012,3.87337715224008,1.08508843192144,0.301320141828775,0.996831715640341
"RockDoveHPG_Transcript_21001",395565,"XM_015280586.1","VCAN",395565,-0.428974568093895,4.67617942365062,1.08423805315202,0.301508559613409,0.997236589417808
"RockDoveHPG_Transcript_16378",395329,"XM_015281047.1","VIPR1",395329,0.235130294748751,5.08160472795905,1.08302994569128,0.301775441765646,0.997682995129684
"RockDoveHPG_Transcript_25320",417144,"NM_001006198.1","annotated by transcript or proteomic data",417144,-0.260844630599016,5.22632798559543,1.08266085173779,0.301857173924535,0.997682995129684
"RockDoveHPG_Transcript_15819",420472,"XM_004939171.2","KIF5B",420472,-0.15695382348049,7.55114728864261,1.08245194273512,0.301903447582821,0.997682995129684
"RockDoveHPG_Transcript_10102",373916,"NM_001030536.1","annotated by transcript or proteomic data",373916,-0.243460913608038,6.06084904027521,1.0824102229881,0.301912689682776,0.997682995129684
"RockDoveHPG_Transcript_17384",427759,"XM_015279763.1","DDX31",427759,0.162397983562,4.92912603957132,1.08177815142764,0.302052756711953,0.997682995129684
"RockDoveHPG_Transcript_64587",107052995,"XR_001465868.1","LOC107052995",107052995,-1.11085353966998,0.601692294126247,1.08399312976383,0.302071516580995,0.997682995129684
"RockDoveHPG_Transcript_4913",417414,"XM_015279890.1","LOC417414",417414,0.235887323052847,5.41944829514038,1.08108040851276,0.302207475403333,0.997682995129684
"RockDoveHPG_Transcript_10488",420099,"XM_418220.5","MED16",420099,0.25133942402132,4.94641303996192,1.08081261814322,0.302266883270124,0.997682995129684
"RockDoveHPG_Transcript_21034",100857973,"XM_003642059.3","GM2A",100857973,0.300806444789428,6.88754673021707,1.08041377099684,0.302368905884828,0.997682995129684
"RockDoveHPG_Transcript_19545",416860,"XM_004945570.2","DIABLO",416860,0.186365545712569,4.76904207732013,1.0801461589696,0.302414800149659,0.997682995129684
"RockDoveHPG_Transcript_58803",100859027,"XM_015302700.1","FBL12",100859027,-0.286479519882666,1.54685054348012,1.07975350537263,0.302501991834046,0.997682995129684
"RockDoveHPG_Transcript_44878",428963,"XM_003641481.3","FFAR4",428963,0.5325304848235,1.63315753427334,1.07841969598807,0.302798420476768,0.997682995129684
"RockDoveHPG_Transcript_15540",422575,"XM_015276244.1","USO1",422575,0.117430517103404,7.06921158646753,1.07832317941001,0.30281988530147,0.997682995129684
"RockDoveHPG_Transcript_12260",420190,"XM_015282875.1","JPH1",420190,-0.221491970294257,5.0241235908729,1.07829362794064,0.302826457805712,0.997682995129684
"RockDoveHPG_Transcript_22658",100858736,"XM_015275592.1","MORN3",100858736,-0.374501803001196,4.80369823295516,1.07819820515402,0.302847681942086,0.997682995129684
"RockDoveHPG_Transcript_25579",418511,"XR_001470327.1","SETD4",418511,-0.232327681473013,4.47865104839814,1.07797645369216,0.302897011901954,0.997682995129684
"RockDoveHPG_Transcript_10052",421895,"NM_001006414.1","annotated by transcript or proteomic data",421895,-0.157673305474542,6.98764311059929,1.07750097658864,0.303002820199338,0.997682995129684
"RockDoveHPG_Transcript_39603",423844,"XM_015288796.1","EXOSC1",423844,-0.167623102170789,4.22091327073135,1.07734628538632,0.303037254206279,0.997682995129684
"RockDoveHPG_Transcript_25349",101748082,"XM_015300725.1","LOC101748082",101748082,0.317640054981824,4.51136645671344,1.07725263054015,0.303058104115235,0.997682995129684
"RockDoveHPG_Transcript_18227",416813,"XM_415104.5","DHX37",416813,0.188523335274479,4.45228509040628,1.07715283579895,0.303080322988985,0.997682995129684
"RockDoveHPG_Transcript_35221",101751439,"XR_001467361.1","LOC101751439",101751439,-0.432185638334107,1.99678302554181,1.0767584611926,0.303168149724118,0.997682995129684
"RockDoveHPG_Transcript_17001",417644,"XM_415890.4","PPM1D",417644,0.242337799189613,4.24047228706855,1.07594736354356,0.303348885134361,0.997682995129684
"RockDoveHPG_Transcript_20854",421370,"XM_419430.4","NENF",421370,0.157452515210477,5.98924099917193,1.07548966376049,0.303450935938023,0.997682995129684
"RockDoveHPG_Transcript_2121",419379,"XM_015297089.1","CEP104",419379,-0.175438654443361,6.43678375232286,1.07462526339744,0.30364378944663,0.997682995129684
"RockDoveHPG_Transcript_55392",768516,"XM_004936280.2","OXT",768516,0.775129729528086,5.21146206659594,1.07476803466258,0.303670137100448,0.997682995129684
"RockDoveHPG_Transcript_34240",415318,"NM_001277458.1","annotated by transcript or proteomic data",415318,0.155340885815465,5.2281312932396,1.07450063100852,0.303671609033632,0.997682995129684
"RockDoveHPG_Transcript_24027",419311,"XM_417483.5","CTSZ",419311,0.192600318363795,6.03828849609458,1.07435758653132,0.303703542563861,0.997682995129684
"RockDoveHPG_Transcript_11061",420561,"XM_418662.5","TFPI2",420561,0.29080579550788,7.78332582724412,1.07420935553356,0.303742791441357,0.997682995129684
"RockDoveHPG_Transcript_1036",395687,"NM_204874.1","annotated by transcript or proteomic data",395687,-0.19502566893213,7.33816250153529,1.07376070522124,0.303836839098339,0.997682995129684
"RockDoveHPG_Transcript_59325",100859691,"XM_003643068.3","LOC100859691",100859691,-1.05842397469958,0.685845678551995,1.07372266936773,0.303845335931432,0.997682995129684
"RockDoveHPG_Transcript_66627",107052498,"XR_001464989.1","LOC107052498",107052498,-0.779997110613532,0.329576005895124,1.07335212251519,0.303928128753265,0.997682995129684
"RockDoveHPG_Transcript_60104",420086,"XM_418206.5","ZAP70",420086,-0.766640100317481,0.221632329722402,1.07288365281448,0.304032843279873,0.997682995129684
"RockDoveHPG_Transcript_17566",423504,"NM_001006685.1","annotated by transcript or proteomic data",423504,-0.163952365950706,10.5471127435166,1.07285027409453,0.304040306054195,0.997682995129684
"RockDoveHPG_Transcript_34354",426080,"XM_015272997.1","RBM14",426080,-0.277415253061542,4.51222307444278,1.07249084572303,0.304120681861388,0.997682995129684
"RockDoveHPG_Transcript_40643",418566,"XM_416770.5","NYX",418566,0.285621523117157,2.10779206846697,1.0721866585826,0.304188726356499,0.997682995129684
"RockDoveHPG_Transcript_23342",416138,"XM_015293550.1","CXXC5",416138,0.288004049157542,4.06371464551941,1.07213603924455,0.304200051481743,0.997682995129684
"RockDoveHPG_Transcript_20171",418779,"XM_015274828.1","DOCK9",418779,-0.212313242586788,6.68769634213269,1.07174180568773,0.304288272780148,0.997682995129684
"RockDoveHPG_Transcript_12579",424792,"XM_422610.5","SLC19A3",424792,0.34328334573509,2.77366799349561,1.07139868008365,0.304365084529013,0.997682995129684
"RockDoveHPG_Transcript_87322",100859072,"XR_001464639.1","LOC100859072",100859072,-0.621414829557402,-0.19823574504716,1.07113614245012,0.30442387313436,0.997682995129684
"RockDoveHPG_Transcript_61600",107054550,"XR_001468927.1","LOC107054550",107054550,0.470560123893724,1.34830623186777,1.07113535500635,0.304424049484737,0.997682995129684
"RockDoveHPG_Transcript_15962",431059,"NM_001031600.2","1582946",431059,-0.24174962903108,5.46038497576767,1.07051012430488,0.304564114123991,0.997682995129684
"RockDoveHPG_Transcript_20728",420750,"XM_418848.5","AVL9",420750,-0.145454401302335,6.35737058509781,1.07036822282947,0.304595914782443,0.997682995129684
"RockDoveHPG_Transcript_19823",424368,"XM_015290402.1","UAP1",424368,0.185575711247461,4.85068364949329,1.07020972383269,0.30463144016574,0.997682995129684
"RockDoveHPG_Transcript_67112",420148,"XM_418264.5","KLF2",420148,0.396380187758361,2.28609130135393,1.06980321552014,0.304722578333685,0.997682995129684
"RockDoveHPG_Transcript_17529",395518,"XM_015294133.1","MAFK",395518,0.207187780941576,5.70629532394011,1.06972748306554,0.304739561322976,0.997682995129684
"RockDoveHPG_Transcript_3852",423398,"XM_015287730.1","PTPN21",423398,0.142688739211322,6.15621777495566,1.06958353891763,0.304771844200579,0.997682995129684
"RockDoveHPG_Transcript_16416",422839,"NM_001277923.1","annotated by transcript or proteomic data",422839,-0.14628925744169,5.37764170592313,1.06949867948621,0.304790878039324,0.997682995129684
"RockDoveHPG_Transcript_85976",429806,"XM_015297260.1","unclassified transcription discrepancy",429806,0.495901367682931,1.6348004296465,1.0692115510372,0.30485529208947,0.997682995129684
